Date,Opening price,The maximum,The minimum,Closing price,Volume
20081007,856.0,891.25,857.6,886.6,0.0
20081008,888.72,922.0,878.55,906.5,0.0
20081009,905.45,923.65,881.0,911.5,0.0
20081010,910.0,931.0,827.8,847.5,0.0
20081011,,,,,
20081012,,,,,
20081013,847.4,871.7,822.7,830.8,0.0
20081014,832.25,854.1,832.25,835.25,0.0
20081015,835.2,856.3,831.75,848.0,0.0
20081016,847.35,849.2,785.95,804.5,0.0
20081017,805.32,815.0,773.7,781.7,0.0
20081018,,,,,
20081019,,,,,
20081020,781.7,810.2,782.6,795.0,0.0
20081021,795.0,803.3,765.9,770.1,0.0
20081022,774.7,776.95,720.9,727.65,0.0
20081023,726.7,735.3,698.7,722.5,0.0
20081024,722.87,749.2,681.75,733.3,0.0
20081025,,,,,
20081026,,,,,
20081027,733.3,747.0,707.6,729.6,0.0
20081028,731.75,755.0,724.9,744.3,0.0
20081029,744.3,774.7,737.25,754.3,0.0
20081030,756.92,777.1,733.8,735.5,0.0
20081031,735.5,742.0,717.6,723.05,0.0
20081101,,,,,
20081102,,,,,
20081103,723.05,739.5,722.15,724.17,0.0
20081104,723.77,768.07,722.3,763.17,0.0
20081105,761.55,768.7,736.3,740.5,0.0
20081106,740.15,760.9,728.9,732.95,0.0
20081107,732.55,744.9,726.3,735.85,0.0
20081108,,,,,
20081109,,,,,
20081110,736.02,768.85,736.52,747.45,0.0
20081111,746.05,750.4,727.1,731.3,0.0
20081112,731.4,739.0,710.1,712.4,0.0
20081113,711.52,739.7,700.0,734.75,0.0
20081114,736.27,754.15,725.5,742.82,0.0
20081115,,,,,
20081116,,,,,
20081117,740.25,749.5,731.25,735.9,0.0
20081118,737.8,746.5,731.6,736.8,0.0
20081119,736.7,764.25,732.35,732.85,0.0
20081120,734.3,753.1,733.4,745.2,0.0
20081121,745.7,802.3,743.27,799.35,0.0
20081122,,,,,
20081123,,,,,
20081124,800.4,829.62,786.8,819.6,0.0
20081125,820.85,832.6,803.3,819.85,0.0
20081126,820.17,823.1,809.02,812.87,0.0
20081127,812.45,817.42,810.3,814.6,0.0
20081128,814.7,820.72,810.2,815.9,0.0
20081129,,,,,
20081130,,,,,
20081201,815.85,818.95,768.8,771.3,0.0
20081202,769.1,787.15,762.5,781.65,0.0
20081203,781.45,783.2,764.5,774.4,0.0
20081204,774.0,787.6,763.32,766.5,0.0
20081205,766.8,772.95,741.7,755.65,0.0
20081206,,,,,
20081207,,,,,
20081208,754.6,782.5,754.42,771.3,0.0
20081209,772.65,780.45,763.0,775.45,0.0
20081210,776.65,814.25,774.9,809.75,0.0
20081211,809.55,834.8,802.8,818.3,0.0
20081212,819.9,829.05,808.1,821.05,0.0
20081213,,,,,
20081214,,,,,
20081215,819.85,843.0,821.7,837.55,0.0
20081216,838.02,859.42,830.55,858.25,0.0
20081217,857.4,882.5,846.67,867.42,0.0
20081218,866.75,878.47,848.75,852.25,0.0
20081219,852.85,854.5,830.1,837.57,0.0
20081220,,,,,
20081221,,,,,
20081222,836.75,851.85,836.85,847.95,0.0
20081223,847.42,848.67,829.6,839.95,0.0
20081224,838.7,848.8,835.25,846.0,0.0
20081225,846.0,847.5,842.5,844.0,0.0
20081226,844.0,872.9,843.5,866.05,0.0
20081227,,,,,
20081228,,,,,
20081229,866.4,890.8,869.3,878.75,0.0
20081230,878.75,883.82,864.3,872.1,0.0
20081231,872.15,884.65,857.02,879.45,0.0
20090101,880.15,882.0,880.7,880.15,0.0
20090102,880.47,888.1,868.07,875.57,0.0
20090103,,,,,
20090104,,,,,
20090105,874.3,885.17,843.85,858.9,0.0
20090106,859.2,870.4,839.5,863.35,0.0
20090107,863.35,866.9,835.7,842.2,0.0
20090108,842.85,864.6,837.35,856.1,0.0
20090109,856.6,868.4,844.9,851.95,0.0
20090110,,,,,
20090111,,,,,
20090112,851.95,856.5,815.77,819.35,0.0
20090113,820.37,831.2,814.37,820.95,0.0
20090114,820.95,829.17,807.4,810.55,0.0
20090115,810.65,821.4,802.22,817.5,0.0
20090116,816.85,843.3,816.3,841.05,0.0
20090117,,,,,
20090118,,,,,
20090119,841.05,845.55,832.4,834.85,0.0
20090120,835.85,866.4,823.9,855.2,0.0
20090121,856.3,864.3,843.5,854.62,0.0
20090122,853.9,863.0,844.1,855.6,0.0
20090123,856.7,903.6,853.0,898.0,0.0
20090124,,,,,
20090125,,,,,
20090126,899.55,916.2,889.4,903.4,0.0
20090127,903.15,907.6,892.8,896.9,0.0
20090128,899.1,903.45,882.6,887.3,0.0
20090129,887.55,909.6,874.95,906.8,0.0
20090130,908.4,929.45,901.8,926.35,0.0
20090131,,,,,
20090201,,,,,
20090202,926.5,927.05,901.77,904.52,0.0
20090203,904.92,912.8,889.6,901.37,0.0
20090204,900.27,909.4,895.9,904.9,0.0
20090205,905.9,924.17,902.6,913.75,0.0
20090206,913.5,920.1,904.6,911.0,0.0
20090207,,,,,
20090208,,,,,
20090209,910.65,912.65,891.0,895.8,0.0
20090210,893.5,918.2,891.2,915.0,0.0
20090211,915.02,947.42,911.2,937.9,0.0
20090212,938.0,952.55,935.45,945.57,0.0
20090213,945.8,948.0,932.85,941.65,0.0
20090214,,,,,
20090215,,,,,
20090216,940.85,944.2,936.4,940.9,0.0
20090217,940.75,974.22,940.7,968.95,0.0
20090218,969.3,987.25,960.8,984.35,0.0
20090219,984.1,986.27,968.67,974.05,0.0
20090220,974.02,1006.25,970.67,993.15,0.0
20090221,,,,,
20090222,,,,,
20090223,992.65,998.2,975.7,990.95,0.0
20090224,990.65,995.65,959.7,962.45,0.0
20090225,961.65,978.45,944.8,952.1,0.0
20090226,952.6,956.65,932.0,945.9,0.0
20090227,944.65,962.85,926.75,944.0,0.0
20090228,,,,,
20090301,,,,,
20090302,944.0,958.15,922.47,925.9,0.0
20090303,925.82,932.75,905.7,915.8,0.0
